Name,Description,SUBZONE_NO,SUBZONE_N,PLN_AREA_N,REGION_N,lon,lat
50129,Opp Tan Tock Seng Hosp,2,MOULMEIN,NOVENA,CENTRAL REGION,103.84929028517205,1.3189880880064002
50159,Bef Kim Keat Lane,1,BALESTIER,NOVENA,CENTRAL REGION,103.85326623915941,1.32456066077113
50161,Bef Jln Dusun,1,BALESTIER,NOVENA,CENTRAL REGION,103.84366009715464,1.3266570061918497
50169,Aft Irrawaddy Rd,1,BALESTIER,NOVENA,CENTRAL REGION,103.84420812253344,1.3264740115875602
50171,Zhongshan Mall,1,BALESTIER,NOVENA,CENTRAL REGION,103.84641000001729,1.32663388888255
50179,Opp Zhongshan Mall,1,BALESTIER,NOVENA,CENTRAL REGION,103.84642032819069,1.3264040212610297
50189,Opp Public Man,1,BALESTIER,NOVENA,CENTRAL REGION,103.84849190712964,1.32606229603246
50191,Bef Balestier Plaza,1,BALESTIER,NOVENA,CENTRAL REGION,103.84902388888725,1.32604500002988
50199,HMI Balestier Hosp,1,BALESTIER,NOVENA,CENTRAL REGION,103.85050892832005,1.32496824756028
50201,Shaw Plaza,1,BALESTIER,NOVENA,CENTRAL REGION,103.85096555600265,1.32490472200696
50209,Aft Pegu Rd,1,BALESTIER,NOVENA,CENTRAL REGION,103.85158181192296,1.3239278284917397
50211,Opp Balestier Pt,1,BALESTIER,NOVENA,CENTRAL REGION,103.8525670514891,1.3230696868943599
50221,Opp Balestier Twrs,1,BALESTIER,NOVENA,CENTRAL REGION,103.8530377626759,1.32143805851672
50229,Balestier Twrs,1,BALESTIER,NOVENA,CENTRAL REGION,103.8528348956097,1.3209576472040299
50231,Northlight Sch,1,BENDEMEER,KALLANG,CENTRAL REGION,103.85492583301323,1.31872472201456
50239,S'pore Indian Assn,7,KAMPONG JAVA,KALLANG,CENTRAL REGION,103.85509172316274,1.3183183615615501
50241,Opp S'pore Khalsa Assn,1,BENDEMEER,KALLANG,CENTRAL REGION,103.85727544987378,1.31724802771626
50249,S'pore Khalsa Assn,7,KAMPONG JAVA,KALLANG,CENTRAL REGION,103.85671387960308,1.3172823971719103
50251,Farrer Pk Stn Exit A,1,FARRER PARK,ROCHOR,CENTRAL REGION,103.85486499997727,1.31240499998142
50259,Opp Farrer Pk Stn,6,LAVENDER,KALLANG,CENTRAL REGION,103.85507888893753,1.31236388897416
50261,Kentish Lodge,7,KAMPONG JAVA,KALLANG,CENTRAL REGION,103.85322332407405,1.31608827183208
50279,Farrer Pk Stn Exit D,7,KAMPONG JAVA,KALLANG,CENTRAL REGION,103.8526780549204,1.31251000009337
50301,Kentish Green,7,KAMPONG JAVA,KALLANG,CENTRAL REGION,103.85178565977449,1.3158726104780198
50321,Aft Gloucester Rd,7,KAMPONG JAVA,KALLANG,CENTRAL REGION,103.85083079337345,1.3136845041501
50331,Blk 122,1,BENDEMEER,KALLANG,CENTRAL REGION,103.85727882383885,1.31862919267946
50349,Blk 107,1,BENDEMEER,KALLANG,CENTRAL REGION,103.8595769449482,1.3193048178340203
50351,Farrer Pk Tennis Ctr,7,KAMPONG JAVA,KALLANG,CENTRAL REGION,103.84857773804022,1.31216015438698
50991,Blk 82,1,BALESTIER,NOVENA,CENTRAL REGION,103.85626145335385,1.32337986005569
51011,Opp Tan Tong Meng Twr,3,MALCOLM,NOVENA,CENTRAL REGION,103.84095472172798,1.3277044798916098
51019,Thomson Flyover,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.84066508496021,1.3289424897379103
51021,Old Police Academy,5,MOUNT PLEASANT,NOVENA,CENTRAL REGION,103.83925888900174,1.33032500001091
51029,Opp Old Police Academy,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.8397133983878,1.3302549684080998
51031,S'pore Polo Club,5,MOUNT PLEASANT,NOVENA,CENTRAL REGION,103.83859992029566,1.3316290644018398
51039,Opp S'pore Polo Club,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.83888866147537,1.3316582874221803
51041,Opp SLF Cplx,5,MOUNT PLEASANT,NOVENA,CENTRAL REGION,103.8379172613076,1.3334355872486898
51049,SLF Cplx,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.83795811295673,1.3338213150365
51051,AFT ANDREW RD,5,MOUNT PLEASANT,NOVENA,CENTRAL REGION,103.83701900964012,1.3363297326473695
51059,AFT TOA PAYOH RISE,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.83741015632776,1.3370497154788403
51069,Mt Alvernia Hosp,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.83660435635782,1.3412578526636498
51071,Macritchie Reservoir,1,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NORTH REGION,103.83596576505084,1.3421925699890802
51079,Opp Macritchie Reservoir,1,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NORTH REGION,103.83615392311769,1.34178289872759
51081,Opp Marymount Convent Sch,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.83888813472058,1.3405549685403002
51089,Bef Marymount Convent Sch,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.83962581957273,1.3415496974541903
51091,Opp Catholic JC,5,MOUNT PLEASANT,NOVENA,CENTRAL REGION,103.83401870730577,1.3264806085491603
51099,Catholic JC,3,MALCOLM,NOVENA,CENTRAL REGION,103.8345342161876,1.3258816670059996
51101,Old Police Academy,5,MOUNT PLEASANT,NOVENA,CENTRAL REGION,103.83724817699014,1.32753637537789
51109,Opp Old Police Academy,3,MALCOLM,NOVENA,CENTRAL REGION,103.8397080559738,1.3270927780085604
51111,Opp Andrew Rd,1,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NORTH REGION,103.83271333302345,1.3406483329815402
51119,Bef Andrew Rd,5,MOUNT PLEASANT,NOVENA,CENTRAL REGION,103.83257583298696,1.34014305601694
51131,Opp Braddell View,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.83934772641123,1.3440926181737503
51139,Braddell View,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.84032264966956,1.3443668844906502
52009,Toa Payoh Int,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.84692763524869,1.3320208338574901
52011,Bef Bishan Rd,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84263401771713,1.34504127313408
52019,Aft Bishan Rd,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.84368166701323,1.3440333330024898
52021,OPP BLK 1004,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.84766088139544,1.3443131375843502
52029,Blk 1004,3,BRADDELL,TOA PAYOH,CENTRAL REGION,103.84736537931644,1.3435991826974498
52031,OPP BLK 998,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.85026155631282,1.34404852974216
52039,Aft Muhajirin Mque,3,BRADDELL,TOA PAYOH,CENTRAL REGION,103.85130310024304,1.34333817728421
52049,Blk 19,1,BALESTIER,NOVENA,CENTRAL REGION,103.85978762051997,1.3272115178369803
52051,BLK 147,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.85469257245785,1.3433882070934897
52059,Blk 219,5,LORONG 8 TOA PAYOH,TOA PAYOH,CENTRAL REGION,103.85622585798508,1.3430974589051299
52061,BCA Academy,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.85873879159365,1.3435217401896398
52069,Comfortdelgro Corp Ltd,5,LORONG 8 TOA PAYOH,TOA PAYOH,CENTRAL REGION,103.85856611406128,1.34314389988912
52071,Trellis Twrs,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.84381843224321,1.32991416932901
52079,Opp Trellis Twrs,1,BALESTIER,NOVENA,CENTRAL REGION,103.84382885735745,1.32931477158443
52081,Aft Blk 195,7,KIM KEAT,TOA PAYOH,CENTRAL REGION,103.86084079742359,1.33081389290944
52089,Opp Blk 195,1,BALESTIER,NOVENA,CENTRAL REGION,103.86027368842302,1.32991690265608
52099,Opp NKF,1,BALESTIER,NOVENA,CENTRAL REGION,103.85488905075222,1.32652328466497
52109,Bet Blks 33/34,1,BALESTIER,NOVENA,CENTRAL REGION,103.8581711110213,1.3269766670126495
52119,Opp Blk 65,1,BALESTIER,NOVENA,CENTRAL REGION,103.8581076205424,1.32782675894568
52129,Blk 29,1,BALESTIER,NOVENA,CENTRAL REGION,103.85938111100755,1.3254466669810199
52131,Blk 163,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.84411749997885,1.33226500001796
52139,Oleander Twrs,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.84404416701967,1.33271833297864
52141,Philips S'pore,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.84324907463046,1.3362166811871399
52149,Opp Philips S'pore,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.84357399610558,1.33640498933489
52151,Blk 131,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.84365712218609,1.33834001400213
52159,Blk 128,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.84385638188927,1.33810803464351
52161,Braddell Stn/Blk 111,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.84540645330499,1.34093830148518
52169,Blk 117,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.84465978021645,1.34013183349101
52171,Braddell Stn/Blk 107,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.8477798112237,1.3409498853793997
52179,Braddell Stn/Blk 106,3,BRADDELL,TOA PAYOH,CENTRAL REGION,103.84803485038329,1.3406901805914102
52181,Opp Toa Payoh Stn,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.84656071660625,1.3330663397689801
52189,Toa Payoh Stn,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.84678305554863,1.33318499999452
52191,Blk 138B,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.84608389640735,1.3363613860283305
52199,Blk 84B,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.84663861149124,1.3354730169372095
52201,Blk 121,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.84650759525915,1.3391803074293303
52209,Blk 101C CP,3,BRADDELL,TOA PAYOH,CENTRAL REGION,103.84678448871398,1.33925873230713
52211,Lighthouse Sch,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.84081528160414,1.3383218989528398
52219,Bef Caldecott Stn,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.84086885618204,1.3381452840595598
52221,Opp Jackson Sq,3,BRADDELL,TOA PAYOH,CENTRAL REGION,103.84822863361009,1.33801162125737
52229,Jackson Sq,3,BRADDELL,TOA PAYOH,CENTRAL REGION,103.84880288106709,1.3377502341749197
52231,Opp Blk 177,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.8487842386021,1.3343049899736998
52239,Blk 177,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.84894805557066,1.33412194449168
52241,Opp Caldecott Stn,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.8389949999753,1.3380461111150501
52249,Aft Caldecott Stn,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.83860000005329,1.3378299999392698
52251,Chung Hwa Free Clinic,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.85142087938438,1.3329698063249005
52259,Opp Chung Hwa Free Clinic,4,BOON TECK,TOA PAYOH,CENTRAL REGION,103.85165691373105,1.33278746546959
52261,Opp Blk 73,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.851281404484,1.33403167346972
52269,Blk 73,4,BOON TECK,TOA PAYOH,CENTRAL REGION,103.85147452356613,1.33404239936331
52271,Jackson Sq,3,BRADDELL,TOA PAYOH,CENTRAL REGION,103.84974718092391,1.3368311390710697
52279,Blk 56,4,BOON TECK,TOA PAYOH,CENTRAL REGION,103.84992957112877,1.3370242055511798
52281,Blk 68,4,BOON TECK,TOA PAYOH,CENTRAL REGION,103.85362416699164,1.33444611098518
52289,Blk 34,4,BOON TECK,TOA PAYOH,CENTRAL REGION,103.85386490982448,1.3350193433679698
52291,Blk 59,4,BOON TECK,TOA PAYOH,CENTRAL REGION,103.85224710756584,1.3369700601271999
52299,Blk 50,4,BOON TECK,TOA PAYOH,CENTRAL REGION,103.8523192885207,1.3371596769429497
52301,Blk 35,4,BOON TECK,TOA PAYOH,CENTRAL REGION,103.85462603898891,1.33411036071703
52309,Opp Blk 35,4,BOON TECK,TOA PAYOH,CENTRAL REGION,103.8546762631228,1.33390300713051
52311,Blk 23,6,PEI CHUN,TOA PAYOH,CENTRAL REGION,103.85721839168514,1.3343580096038898
52319,Blk 25,7,KIM KEAT,TOA PAYOH,CENTRAL REGION,103.85712611102797,1.3341213890170198
52321,Toa Payoh Stadium,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.8527071071997,1.3312589884767998
52329,Opp Toa Payoh Stadium,4,BOON TECK,TOA PAYOH,CENTRAL REGION,103.85268688199497,1.3314681753237396
52331,Blk 27,7,KIM KEAT,TOA PAYOH,CENTRAL REGION,103.85581029367948,1.33246306626276
52339,Opp Blk 26,4,BOON TECK,TOA PAYOH,CENTRAL REGION,103.8558608329901,1.3328716670319198
52341,Pei Chun Public Sch,6,PEI CHUN,TOA PAYOH,CENTRAL REGION,103.85562250002782,1.33625777803173
52349,United Medicare Ctr,4,BOON TECK,TOA PAYOH,CENTRAL REGION,103.85544250002881,1.33619305600558
52351,Blk 2,5,LORONG 8 TOA PAYOH,TOA PAYOH,CENTRAL REGION,103.85328005892127,1.33836800687246
52359,Blk 52,4,BOON TECK,TOA PAYOH,CENTRAL REGION,103.85268888900069,1.33862833298637
52361,Blk 1,5,LORONG 8 TOA PAYOH,TOA PAYOH,CENTRAL REGION,103.8529812160764,1.3397440890993102
52369,Blk 237,3,BRADDELL,TOA PAYOH,CENTRAL REGION,103.85273333299853,1.3400183329806499
52371,First Toa Payoh Pr Sch,5,LORONG 8 TOA PAYOH,TOA PAYOH,CENTRAL REGION,103.85651585657361,1.3399296491775599
52381,Braddell Tech Bldg,5,LORONG 8 TOA PAYOH,TOA PAYOH,CENTRAL REGION,103.8583063045366,1.3398866400103302
52389,Blk 227,6,PEI CHUN,TOA PAYOH,CENTRAL REGION,103.85808211459383,1.33972612917249
52391,Opp Blk 231,6,PEI CHUN,TOA PAYOH,CENTRAL REGION,103.8598834966415,1.3376513888146
52399,Blk 231,6,PEI CHUN,TOA PAYOH,CENTRAL REGION,103.859733895085,1.3369644941147398
52401,Blk 102,1,BALESTIER,NOVENA,CENTRAL REGION,103.85082868868595,1.3283018608185697
52409,Opp Blk 102,1,BALESTIER,NOVENA,CENTRAL REGION,103.85105250762084,1.3280197117478698
52411,Blk 105,1,BALESTIER,NOVENA,CENTRAL REGION,103.85392666697314,1.32818666702477
52419,Curtin S'pore,1,BALESTIER,NOVENA,CENTRAL REGION,103.85391750002599,1.3280330559929903
52429,Blk 17A,6,PEI CHUN,TOA PAYOH,CENTRAL REGION,103.857129394072,1.33630975081569
52439,Opp Blk 5,6,PEI CHUN,TOA PAYOH,CENTRAL REGION,103.85541166702772,1.3382511109858097
52441,Blk 202,3,BRADDELL,TOA PAYOH,CENTRAL REGION,103.84976000739448,1.34083165668042
52449,Toa Payoh Police Ctr,3,BRADDELL,TOA PAYOH,CENTRAL REGION,103.85000305578686,1.34044945876465
52451,Blk 114,1,BALESTIER,NOVENA,CENTRAL REGION,103.85731928602708,1.3253199216808997
52479,Opp EASB,1,BALESTIER,NOVENA,CENTRAL REGION,103.84578619081431,1.3274961765663498
52481,Toa Payoh Polyclinic,6,PEI CHUN,TOA PAYOH,CENTRAL REGION,103.85859277800392,1.3352483330156397
52489,Opp Toa Payoh Polyclinic,6,PEI CHUN,TOA PAYOH,CENTRAL REGION,103.85871194397946,1.3353627779948898
52499,St. Michael's Ter,1,BALESTIER,NOVENA,CENTRAL REGION,103.85537211273478,1.32603759751245
52501,Toa Payoh Swim Cplx,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.85011762889827,1.33090220918791
52509,Opp Toa Payoh Swim Cplx,2,TOA PAYOH CENTRAL,TOA PAYOH,CENTRAL REGION,103.8501763343469,1.33115712303762
52529,Bef Blk 221,5,LORONG 8 TOA PAYOH,TOA PAYOH,CENTRAL REGION,103.85733489917507,1.34132643517011
52539,Blk 210 Mkt/FC,5,LORONG 8 TOA PAYOH,TOA PAYOH,CENTRAL REGION,103.85386250003322,1.3399180559800403
52559,Caldecott Stn,1,TOA PAYOH WEST,TOA PAYOH,CENTRAL REGION,103.83941071527673,1.33735684086973
53009,Bishan Int,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.8498808372229,1.35045541249544
53011,ST. THERESA'S HME,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83823575360742,1.34549354899945
53019,OPP ST. THERESA'S HME,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83880345588697,1.34592211870884
53021,Opp Shunfu Est,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83652457261991,1.34967996840542
53029,Shunfu Est,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83729222566143,1.3493924084835502
53039,Thomson CC,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83591070615074,1.35144681735328
53041,Bef Thomson Ridge,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.8343639597673,1.35307831612792
53049,Bef Jln Todak,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83422172361446,1.35362664583092
53051,Bef Thomson Plaza,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.8323381,1.3547483329999999
53059,Opp Thomson Plaza,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.8314804136155,1.3553999895323596
53061,Bef Windsor Pk Rd,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.82883507046125,1.3571583010953
53069,Aft Windsor Pk Rd,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.82894351047115,1.3577715928627399
53071,Opp Flame Tree Pk,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.82834252087906,1.36063333692202
53079,Flame Tree Pk,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.82864333297208,1.36082666696977
53081,Opp Faber Gdn,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.82783467220469,1.3631930379887796
53089,Faber Gdn,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.82823689416601,1.36413164157937
53091,Bef Ang Mo Kio Ave 1,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.8279237884758,1.36482025993725
53099,Aft Ang Mo Kio Ave 1,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.82842866172697,1.36660638165473
53111,Bef Marymount Lane,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83890138902032,1.3454963889779197
53119,Aft Bishan St 21,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.83917666703186,1.3453583329950798
53121,Marymount Stn,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83947418569129,1.3501669421935898
53129,Opp Marymount Stn,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.83978033272378,1.3496805772652103
53131,Blk 319,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.84031279218438,1.3531580520899502
53139,Marymount View,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.8404366731736,1.35256345999653
53141,Opp Whitley Sec Sch,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.84132706520518,1.3556650075939503
53149,Whitley Sec Sch,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84161232917471,1.35548111090619
53151,Opp Blk 263A CP,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.84134061287276,1.3595063466985
53159,Blk 260,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84173532084301,1.3596866414103297
53161,Opp Blk 254,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.84214462138529,1.36221142414319
53169,Blk 254,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84248787868404,1.3621346868469197
53171,Blk 23,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83630694400975,1.35466138896969
53179,Sin Ming Plaza,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83582310695057,1.3530396337333999
53181,Amtech Bldg,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83781001395549,1.35607279929568
53189,Blk 25,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83681111097366,1.35496333303081
53191,Blk 7 Ind Est,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83908917392279,1.35837944828586
53199,Blk 22A CP,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83899242953868,1.3575483084344502
53201,Opp Nea Reg Off,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83850250682744,1.36128501070806
53209,Aft Nea Reg Off,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83852670989133,1.36099828733018
53211,OPP RAFFLES INST,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.84712672325323,1.34707169454274
53219,Raffles Inst,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84658361103008,1.34606111102286
53221,BLK 115,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.8484543562104,1.34816840593896
53229,Blk 501,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.84927239325486,1.3482230349643203
53231,BISHAN STN,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.84797987894204,1.35089997844732
53239,OPP BISHAN STN,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.8476587818646,1.3510030561280197
53241,OPP BLK 217,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.84995659632311,1.35615639153054
53249,BLK 210,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84911895270494,1.3553830521704697
53251,BLK 125,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.85199823380812,1.3467882954039503
53259,Opp Blk 125,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.85199575975044,1.3471159591462
53261,Opp Bishan Stadium,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.85179055539537,1.35285975794309
53269,Bishan Stadium,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.8511190167485,1.35335792415265
53271,Opp Kuo Chuan Presby Sch,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.85391500001569,1.3493461110909002
53279,Kuo Chuan Presby Sch,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.85391302825673,1.34970265350038
53281,Blk 169,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.85432083296934,1.34665638902153
53289,Zion Bible Presby Ch,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.8545811,1.3472061110000002
53291,Shunfu Mart,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.8371139764859,1.3523139496457097
53299,Blk 314,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83794546128104,1.35174011670427
53301,Raffles Inst,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84592361100985,1.34861138900191
53309,Opp Raffles Inst,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84527250012339,1.34849137843448
53311,Opp Bosch,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84162388899554,1.3468450000310601
53319,Bosch,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.8412483330228,1.34722500001495
53321,CityCab,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.84029472198131,1.3613500000001095
53329,Opp CityCab,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.84049549859829,1.36153970079158
53331,Bef Bright Hill Tp,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83701277802122,1.36285472197724
53339,Opp Bright Hill Tp,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.8367836110905,1.3631299820507197
53341,Blk 407,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83394166697734,1.3635563890020297
53349,Bishan Pk Sec Sch,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83379317461136,1.3637398272719
53351,Ai Tong Sch,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83211750001261,1.36080972198475
53359,Opp Ai Tong Sch,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83196166697407,1.3612566670214101
53361,Blk 454,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83032083300758,1.35929833296604
53369,Opp Blk 454,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.8301455974542,1.35947344252352
53371,Blk 257,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84379568310375,1.3599433334104498
53379,Blk 245,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84386020713477,1.36018670154842
53381,Bishan Nth Shop Mall,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84496212009292,1.35830432828214
53389,Opp Bishan Nth Shop Mall,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84516933880761,1.35804473736933
53391,Opp Blk 203,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84696320325273,1.35444291744538
53399,Blk 202,2,MARYMOUNT,BISHAN,CENTRAL REGION,103.84701632494388,1.3546400282091098
53401,Guangyang Sec Sch,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.85048888897713,1.3454166669781997
53409,Blk 131,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.85126805621525,1.34534609724691
53419,Opp Guangyang Pr Sch,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.84980877522956,1.34639996494893
53421,BLK 151A MKT,3,BISHAN EAST,BISHAN,CENTRAL REGION,103.85538109999999,1.345658889
54009,Ang Mo Kio Int,1,ANG MO KIO TOWN CENTRE,ANG MO KIO,NORTH-EAST REGION,103.84856716193268,1.3696876991333902
54011,Blk 207,5,SHANGRI-LA,ANG MO KIO,NORTH-EAST REGION,103.84341042482096,1.36567044820875
54019,Aft Blk 304,4,TOWNSVILLE,ANG MO KIO,NORTH-EAST REGION,103.84418333302729,1.3661866669772702
54031,Opp Al-Muttaqin Mque,6,KEBUN BAHRU,ANG MO KIO,NORTH-EAST REGION,103.84534111753091,1.37008641040706
54039,Bef Al-Muttaqin Mque,1,ANG MO KIO TOWN CENTRE,ANG MO KIO,NORTH-EAST REGION,103.84563650364576,1.3709178609336403
54041,Opp Courts Ang Mo Kio,6,KEBUN BAHRU,ANG MO KIO,NORTH-EAST REGION,103.8449870646353,1.37348335118866
54049,Courts Ang Mo Kio,1,ANG MO KIO TOWN CENTRE,ANG MO KIO,NORTH-EAST REGION,103.84532571985916,1.3735047219455698
54051,Bef Ang Mo Kio Ave 5,6,KEBUN BAHRU,ANG MO KIO,NORTH-EAST REGION,103.844658068335,1.37627000357879
54059,Bef Ang Mo Kio Lib,1,ANG MO KIO TOWN CENTRE,ANG MO KIO,NORTH-EAST REGION,103.84498299185917,1.3762849891494
54061,Blk 246,5,SHANGRI-LA,ANG MO KIO,NORTH-EAST REGION,103.83404076959498,1.3672880168817203
54069,Opp Blk 246,1,UPPER THOMSON,BISHAN,CENTRAL REGION,103.83405562626137,1.36691997150676
